"ID","NAME","PRICE","STOCK","SPD"
"9531","Compr. Sphere","40000","3","1.7612560364808"
"9532","Fusion Sphere","100000","1","1.6385483675203"
"9533","Disto. Sphere","100000","1","1.0168440690804"
"9534","Fragm. Sphere","120000","1","1.8453849357639"
"9535","Gravi. Sphere","100000","2","1.0303406706945"
"9536","Light Sphere","200000","2","1.6462548844611"
"9537","Darkn. Sphere","200000","3","1.891584201769"
"9538","Rusted I. Card","20000","17","2.1061776824147"
"9539","Beastmen's Medal","1700000","70","34.707716039464"
"9540","Black. I. Card","20000","3","1.093923180764"
"9541","Kindred's Medal","1700000","56","47.046523784631"
"9542","Old I. Card","20000","0","0.7558593534708"
"9544","Headshard: WAR","4000000","2","1.8321255582788"
"9545","Headshard: MNK","3000000","4","1.2620851223828"
"9543","Demon's Medal","3100000","8","11.128341722523"
"9546","Headshard: WHM","400000","5","0.70841911846096"
"9548","Headshard: RDM","5000000","2","1.6328968232219"
"9547","Headshard: BLM","1200000","4","1.5028862722124"
"9549","Headshard: THF","2000000","0","0.97973357596859"
"9550","Headshard: PLD","1000000","13","0.77369951767357"
"9551","Headshard: DRK","400000","5","1.3262452890662"
"9554","Headshard: RNG","4000000","15","0.64768179393464"
"9553","Headshard: BRD","2250000","9","1.1506805529659"
"9552","Headshard: BST","43000","8","0.3726789413192"
"9556","Headshard: NIN","300000","9","0.91575868062916"
"9555","Headshard: SAM","685000","18","0.72968942424971"
"9557","Headshard: DRG","800000","12","0.95734220529539"
"9558","Headshard: SMN","2400000","3","0.81781999479018"
"9560","Headshard: COR","1000000","7","1.468375375209"
"9561","Headshard: PUP","500000","8","1.7782087921723"
"9564","Headshard: GEO","1450000","1","1.8785402003254"
"9559","Headshard: BLU","300000","14","0.81976327817263"
"9562","Headshard: DNC","10000","6","0.35444458328681"
"9563","Headshard: SCH","5000000","7","0.78194460936075"
"9565","Headshard: RUN","5000000","8","1.6887896811823"
"9566","Voidhead: WAR","1000000","7","1.316670542514"
"9567","Voidhead: MNK","500000","5","1.4221641651501"
"9568","Voidhead: WHM","10000","5","0.30741055847105"
"9569","Voidhead: BLM","325000","12","0.73630046513055"
"9571","Voidhead: THF","100000","0","0.77954995065557"
"9572","Voidhead: PLD","30000","1","0.54902403352707"
"9573","Voidhead: DRK","100000","6","0.73613158761091"
"9570","Voidhead: RDM","4500000","4","1.757941255463"
"9574","Voidhead: BST","20000","11","0.25558406816711"
"9575","Voidhead: BRD","100000","13","0.84075399285164"
"9576","Voidhead: RNG","2800000","13","0.62160187378432"
"9579","Voidhead: DRG","300000","14","0.43333627908381"
"9577","Voidhead: SAM","100000","18","0.35551798476605"
"9581","Voidhead: BLU","390000","16","0.28176940226926"
"9580","Voidhead: SMN","250000","4","0.50715803079459"
"9578","Voidhead: NIN","270000","13","0.36903332063358"
"9582","Voidhead: COR","2000000","19","2.0041372444319"
"9583","Voidhead: PUP","50000","3","0.82442433425827"
"9586","Voidhead: GEO","200000","6","0.84462629978603"
"9585","Voidhead: SCH","700000","4","1.6063498414287"
"9584","Voidhead: DNC","10000","5","0.21948664411069"
"9587","Voidhead: RUN","4450000","5","1.6981439129796"
"9589","Torsoshard: MNK","20000","2","1.611299987132"
"9590","Torsoshard: WHM","100000","9","1.9150082119276"
"9588","Torsoshard: WAR","10000","2","1.2562160156492"
"9591","Torsoshard: BLM","10000","15","0.47888749114834"
"9593","Torsoshard: THF","380000","9","2.4523146841992"
"9592","Torsoshard: RDM","430000","6","3.0568315940528"
"9595","Torsoshard: DRK","10000","13","0.47830276919588"
"9594","Torsoshard: PLD","100000","16","1.2163699746956"
"9596","Torsoshard: BST","10000","19","0.29890265363285"
"9598","Torsoshard: RNG","40000","11","0.89400199163777"
"9597","Torsoshard: BRD","525000","25","1.3478253680078"
"9599","Torsoshard: SAM","2500000","4","2.620166793025"
"9602","Torsoshard: SMN","200000","11","0.96870065400748"
"9600","Torsoshard: NIN","40000","13","0.42666540247288"
"9606","Torsoshard: DNC","40000","6","0.57907985551421"
"9603","Torsoshard: BLU","20000","7","0.63110829190103"
"9601","Torsoshard: DRG","60000","2","0.85432798204962"
"9605","Torsoshard: PUP","500000","5","1.6418414163619"
"9604","Torsoshard: COR","330000","9","3.9671497957193"
"9607","Torsoshard: SCH","40000","5","2.0268406246423"
"9608","Torsoshard: GEO","200000","18","2.1777728038522"
"9609","Torsoshard: RUN","460000","11","2.8313480034736"
"9610","Voidtorso: WAR","4750","10","0.57284325178715"
"9614","Voidtorso: RDM","19000","12","1.5081882051304"
"9612","Voidtorso: WHM","5000","9","0.78539000067631"
"9611","Voidtorso: MNK","10000","6","0.41728885690962"
"9613","Voidtorso: BLM","1000","11","0.33399392486698"
"9615","Voidtorso: THF","30000","15","1.0934585613376"
"9619","Voidtorso: BRD","30000","8","1.1196031628789"
"9616","Voidtorso: PLD","5000","11","0.60746831673061"
"9617","Voidtorso: DRK","10000","18","0.28887865331191"
"9618","Voidtorso: BST","5000","17","0.14888142490552"
"9622","Voidtorso: NIN","20000","7","0.28565097774957"
"9620","Voidtorso: RNG","10000","5","0.47569925588303"
"9623","Voidtorso: DRG","4500","14","0.38724178166717"
"9621","Voidtorso: SAM","50000","5","1.860264028307"
"9625","Voidtorso: BLU","17500","9","0.30483710866801"
"9624","Voidtorso: SMN","20000","9","0.60123721257521"
"9631","Voidtorso: RUN","10000","17","1.5245801493312"
"9627","Voidtorso: PUP","30000","6","0.64906420567162"
"9630","Voidtorso: GEO","10000","5","1.3515927676021"
"9628","Voidtorso: DNC","10000","25","0.28419106296733"
"9626","Voidtorso: COR","40000","11","2.5652231744162"
"9629","Voidtorso: SCH","40000","13","0.66705887257786"
"9632","Handshard: WAR","50000","8","1.0302325559211"
"9633","Handshard: MNK","400000","2","1.7068278249285"
"9634","Handshard: WHM","300000","9","0.72212328316025"
"9637","Handshard: THF","6050000","13","1.3201828453241"
"9636","Handshard: RDM","5000000","3","1.2236029612325"
"9635","Handshard: BLM","5000000","4","1.8245261933542"
"9638","Handshard: PLD","2000000","10","0.93038702161793"
"9639","Handshard: DRK","1000000","4","1.1930027077295"
"9642","Handshard: RNG","50000","4","0.65238881527701"
"9640","Handshard: BST","200000","14","0.3379336110647"
"9641","Handshard: BRD","3000000","5","1.2612972968238"
"9643","Handshard: SAM","3000000","0","1.0718366243101"
"9645","Handshard: DRG","2850000","1","0.72284499743574"
"9646","Handshard: SMN","800000","3","0.66851446954692"
"9644","Handshard: NIN","250000","23","0.42458012269186"
"9647","Handshard: BLU","90000","10","0.67844075468996"
"9648","Handshard: COR","3500000","10","1.6681166152524"
"9651","Handshard: SCH","200000","8","0.74883475591714"
"9649","Handshard: PUP","200000","4","1.2487158749365"
"9652","Handshard: GEO","2000000","2","1.4623956138964"
"9650","Handshard: DNC","30000","9","0.34027906979675"
"9654","Voidhand: WAR","10000","6","0.37425399353701"
"9655","Voidhand: MNK","70000","3","0.71163180302295"
"9653","Handshard: RUN","500000","18","1.6408741757171"
"9656","Voidhand: WHM","40000","2","0.27287771724146"
"9657","Voidhand: BLM","3300000","6","1.6369080322926"
"9658","Voidhand: RDM","3000000","12","1.449459170547"
"9660","Voidhand: PLD","80000","1","0.48208092911279"
"9659","Voidhand: THF","5000000","3","1.2847350575945"
"9662","Voidhand: BST","10000","11","0.22510859144656"
"9663","Voidhand: BRD","100000","2","0.81307683519629"
"9661","Voidhand: DRK","50000","6","0.72408747378954"
"9664","Voidhand: RNG","50000","8","0.26859745125889"
"9665","Voidhand: SAM","250000","0","1.0728793000853"
"9666","Voidhand: NIN","98000","13","0.30766833410559"
"9667","Voidhand: DRG","525000","0","0.820041510805"
"9669","Voidhand: BLU","50000","12","0.28256673153492"
"9671","Voidhand: PUP","20000","4","0.44460563685847"
"9670","Voidhand: COR","3000000","10","1.0804864890417"
"9668","Voidhand: SMN","200000","12","0.47818724528504"
"9672","Voidhand: DNC","8500","11","0.20316254480275"
"9673","Voidhand: SCH","50000","5","0.43650014186255"
"9677","Legshard: MNK","4000000","2","1.5738157855909"
"9675","Voidhand: RUN","50000","9","1.0499088256259"
"9676","Legshard: WAR","600000","11","1.8784805701189"
"9674","Voidhand: GEO","200000","3","0.90590594054112"
"9678","Legshard: WHM","3000000","2","1.8206231082588"
"9679","Legshard: BLM","3550000","2","2.4927065253517"
"9680","Legshard: RDM","3000000","2","0.97908298000223"
"9681","Legshard: THF","5000000","2","1.7626465812001"
"9683","Legshard: DRK","5200000","23","0.95011772002538"
"9682","Legshard: PLD","900000","13","0.93344090951716"
"9687","Legshard: SAM","100000","10","0.57641694158775"
"9684","Legshard: BST","100000","16","0.28067574765327"
"9685","Legshard: BRD","2500000","16","1.6884213768216"
"9686","Legshard: RNG","4500000","9","0.77230127186578"
"9691","Legshard: BLU","5000000","5","1.3472020297844"
"9688","Legshard: NIN","2600000","3","0.66279311143163"
"9693","Legshard: PUP","80000","3","1.1022353946156"
"9692","Legshard: COR","1000000","17","4.0320510726469"
"9694","Legshard: DNC","500000","17","0.93893468731193"
"9690","Legshard: SMN","600000","5","0.73622116083672"
"9689","Legshard: DRG","500000","0","1.1493573974717"
"9695","Legshard: SCH","800000","8","1.5206250613794"
"9696","Legshard: GEO","4500000","3","1.8768149060811"
"9698","Voidleg: WAR","20000","4","0.64465729078297"
"9697","Legshard: RUN","4000000","8","2.137325117825"
"9699","Voidleg: MNK","800000","10","1.5932740232161"
"9700","Voidleg: WHM","1000000","11","1.6153324967506"
"9701","Voidleg: BLM","1700000","1","1.6710686948489"
"9703","Voidleg: THF","3345000","15","1.8047412055421"
"9702","Voidleg: RDM","380000","8","0.97402641325145"
"9704","Voidleg: PLD","85000","11","0.61446720359532"
"9705","Voidleg: DRK","300000","6","1.494347423323"
"9708","Voidleg: RNG","4550000","8","0.70413099966065"
"9706","Voidleg: BST","30000","6","0.25318344482684"
"9707","Voidleg: BRD","300000","9","1.1550450066495"
"9709","Voidleg: SAM","20000","13","0.25056359408419"
"9711","Voidleg: DRG","300000","10","0.94127900642772"
"9710","Voidleg: NIN","900000","18","0.45081465965789"
"9712","Voidleg: SMN","200000","6","0.63003012331527"
"9713","Voidleg: BLU","4000000","4","1.4924491401316"
"9716","Voidleg: DNC","35000","2","0.56925388604723"
"9715","Voidleg: PUP","20000","2","0.54327103490114"
"9718","Voidleg: GEO","1500000","6","1.6776425394227"
"9719","Voidleg: RUN","1100000","13","2.1745685218119"
"9714","Voidleg: COR","300000","20","2.0909495282537"
"9717","Voidleg: SCH","200000","16","0.59761890368195"
"9720","Footshard: WAR","80000","2","1.5271077533594"
"9721","Footshard: MNK","40000","0","1.7548648754046"
"9722","Footshard: WHM","500000","6","1.0054293183189"
"9723","Footshard: BLM","4000000","1","2.1649610081502"
"9725","Footshard: THF","4800000","6","1.6722174997561"
"9726","Footshard: PLD","250000","17","1.1593953967709"
"9727","Footshard: DRK","20000","3","0.7993115559173"
"9724","Footshard: RDM","4400000","1","2.1771044208827"
"9728","Footshard: BST","50000","11","0.31430214447189"
"9729","Footshard: BRD","4000000","9","1.6187317236945"
"9730","Footshard: RNG","50000","14","0.64516976925623"
"9731","Footshard: SAM","190000","20","0.71556682499687"
"9735","Footshard: BLU","400000","4","1.0832345383315"
"9733","Footshard: DRG","20000","9","0.61122584172307"
"9732","Footshard: NIN","195000","7","0.51879827105672"
"9734","Footshard: SMN","200000","5","0.84926508099178"
"9736","Footshard: COR","3900000","14","4.1364333603351"
"9737","Footshard: PUP","10000","1","1.0290465050413"
"9738","Footshard: DNC","10000","5","0.59030247809527"
"9742","Voidfoot: WAR","20000","2","0.47984586284561"
"9739","Footshard: SCH","1000000","17","1.4212971507927"
"9741","Footshard: RUN","300000","10","1.4281298606416"
"9740","Footshard: GEO","4000000","3","2.7205760567895"
"9744","Voidfoot: WHM","10000","7","0.53790546336384"
"9743","Voidfoot: MNK","20000","1","0.50396457968946"
"9745","Voidfoot: BLM","1300000","2","1.7131225584534"
"9746","Voidfoot: RDM","2400000","1","2.2759997407889"
"9748","Voidfoot: PLD","50000","6","0.5723782195778"
"9747","Voidfoot: THF","2500000","2","1.1715063619304"
"9751","Voidfoot: BRD","400000","4","1.0341585934869"
"9752","Voidfoot: RNG","30000","12","0.29218640789412"
"9749","Voidfoot: DRK","10000","4","0.46990186121383"
"9750","Voidfoot: BST","5000","10","0.13646807234678"
"9753","Voidfoot: SAM","40000","9","0.35545263519583"
"9754","Voidfoot: NIN","50000","5","0.2776348365396"
"9755","Voidfoot: DRG","10000","9","0.22207709529739"
"9757","Voidfoot: BLU","250000","15","0.71326758613243"
"9759","Voidfoot: PUP","10000","11","0.44997492327251"
"9760","Voidfoot: DNC","10000","11","0.29200707684558"
"9756","Voidfoot: SMN","49000","7","0.58968252148246"
"9758","Voidfoot: COR","2301000","1","3.1361707935383"
"9761","Voidfoot: SCH","80000","8","0.65459365644197"
"9762","Voidfoot: GEO","2000000","0","2.0540070730114"
"9763","Voidfoot: RUN","40000","7","0.60303906562447"
"9773","Moldy Bolt","5000","3","0.16180934005461"
"9775","Quadav Offering","300000","0","0.4388810402781"
"9776","Yagudo Offering","300000","1","0.52478573982216"
"9777","Goblin Offering","300000","2","0.44555181489137"
"9774","Orc Offering","300000","0","0.43226783314942"
"9830","Moldy Weapon","1000000","1","1.1344305447525"
"9833","Moldy G. Sword","100000","21","0.078098943067373"
"9831","Moldy Dagger","800000","0","0.63600401035862"
"9834","Moldy Axe","100000","4","0.14702523034633"
"9832","Moldy Sword","2000000","0","0.85475666146294"
"9835","Moldy Great Axe","50000","3","0.31510239843254"
"9837","Moldy Scythe","100000","13","0.20521793194289"
"9836","Moldy Polearm","100000","11","0.20745834853454"
"9838","Moldy Katana","200000","4","1.1132184381958"
"9839","Moldy G. Katana","200000","5","1.1347797923038"
"9841","Moldy Staff","100000","0","0.58939048019771"
"9840","Moldy Club","200000","1","0.50631142981645"
"9843","Moldy Crossbow","7500","1","0.083946903583483"
"9844","Ratnaraj","1500000","3","1.7146000576296"
"9845","Relic Adaman","1500000","3","1.586307813484"
"9846","Ruby Crystal","1545000","5","0.6807552538311"
"9847","Sapphire Crystal","2000000","2","0.59367692843651"
"9848","Seedstone Crystal","1200000","0","0.78439703563287"
"9849","Iolite Crystal","1500000","1","0.84005588705137"
"9850","Pyrope Crystal","2000000","2","0.55680521664621"
"9851","Peridot Crystal","2000000","2","0.4855735207767"
"9852","Diamond Crystal","500000","1","0.36496057454256"
"9854","Topaz Crystal","300000","1","0.65952728381932"
"9853","Obsidian Crystal","1300000","1","0.56522840461143"
"9855","Alexandrite Crystal","1000000","1","0.63087548431011"
"9856","Malachite Crystal","2000000","6","0.44263138621289"
"9857","Amber Crystal","2000000","13","0.54104157265756"
"9859","Andalusite Crystal","1400000","1","0.65628480816127"
"9860","Rutile Crystal","2000000","3","0.51202111802656"
"9858","Tanzanite Crystal","2000000","6","0.58550874000552"
"9861","Lapis Lazuli Crystal","1000000","1","0.65143858600429"
"9862","Jadeite Crystal","1900000","3","0.65361959248937"
"9863","Sardonyx Crystal","1000000","0","0.43143025320761"
"9864","Sunstone Crystal","1500000","1","0.67708595371083"
"9865","Moonstone Crystal","1750000","2","0.61345973254576"
"9866","Emerald Crystal","1400000","3","0.46033387205894"
"9870","Moldy Necklace","1115000","2","0.67124960261091"
"9867","Apatite Crystal","1000000","1","0.64454831486424"
"9868","Moldy Nodowa","1500000","1","0.77862824088234"
"9871","Moldy Gorget","1500000","2","0.66274277940208"
"9869","Moldy Stole","1000000","3","0.58193307931236"
"9872","Moldy Torque","1500000","1","0.60577853830406"
"9873","Moldy Collar","1500000","1","0.8921177678057"
"9874","Moldy Charm","1000000","1","1.2632018482514"
"9876","M. Astral Detritus","1460000","3","1.1037144077652"
"9875","S. Astral Detritus","280000","65","70.190261101272"
"9878","Heroism Aggregate","406000","81","26.834964965462"
"9877","Heroism Crystal","50000","15","8.8177301692923"
"9880","Ten. Spring V","50000","1","0.35732006970057"
"9883","Stabilizer V","50000","0","0.50975436211676"
"9881","Loudspeaker V","80000","4","0.49208893003805"
"9882","Tranquilizer IV","80000","1","0.3573227001156"
"9885","Magniplug","80000","0","0.30779437967463"
"9884","Scope IV","80000","0","0.38421283683548"
"9888","Arcanoclutch II","80000","1","0.42638943983383"
"9886","Magniplug II","100000","0","0.31271275053666"
"9887","Arcanoclutch","50000","4","0.26692589784882"
"9889","Truesights","100000","0","0.26172220114914"
"9893","Wyrm Ash","6000000","23","9.2971004667919"
"10456","Avant Mail","20000","3","0.01962001561508"
"10453","Praeco Doublet","50000","2","0.071244845014921"
"10455","Asura Samue +1","800000","0","0.0057800987861698"
"10454","Asura Samue","100000","5","0.013179193931344"
"10457","Avant Mail +1","80000","0","0.020756870452047"
"10458","Kacura Harness","30000","0","0.020211954532684"
"10459","Kacura Harness +1","600000","0","0.020186757884021"
"10460","Sweven Coat","200000","1","0.0056971605647309"
"10461","Sweven Coat +1","1000000","0","0.0013624292343474"
"10506","Avant Gauntlets","30000","0","0.019817401181057"
"10507","Avant Gauntlets +1","30000","0","0.021276996050655"
"10504","Iuvenalis Mittens","480000","2","0.019420871849242"
"10503","Brego Gloves","10000","0","0.026444196862012"
"10508","Kacura Mittens","30000","2","0.019673052806773"
"10509","Kacura Mittens +1","40000","0","0.02147275823236"
"10510","Sweven Mitts","60000","2","0.0059455011725032"
"10511","Sweven Mitts +1","200000","0","0.0037518034977443"
"10603","Scopuli Nails","10000","1","0.02195411281438"
"10604","Avant Leggings","40000","3","0.019012506268186"
"10605","Avant Leggings +1","555000","0","0.019740561949368"
"10606","Kacura Leggings","30000","2","0.020040307460067"
"10607","Kacura Leggings +1","27000","0","0.021868452530894"
"10609","Sweven Boots +1","1000000","0","0.0058028941974317"
"10608","Sweven Boots","30000","0","0.018278699211095"
"10750","Tyrant's Ring","20000","0","0.071782630231886"
"10751","Valseur's Ring","100000","6","0.050914849087091"
"10752","Prolix Ring","1900000","10","0.53978503061156"
"10753","Paguroidea Ring","100000","1","0.1395256991804"
"10763","Poeas' Ring","20000","0","0.017914185156348"
"10762","Angha Ring","25000","0","0.04115419100706"
"10765","Arvina Ringlet","20000","4","0.026015456433053"
"10764","Sheltered Ring","300000","1","0.13022555669315"
"10766","Lunette Ring","10000","1","0.018129895564919"
"10800","Castellan's Shield","10000","0","0.020351780238763"
"10803","Weathering Shield","20000","1","0.020610577283377"
"10801","Psychist Shield","20000","0","0.025841367406484"
"10804","Thuellaic Ecu","10000","0","0.027958519756364"
"10802","Majorelle Shield","20000","2","0.019734997359074"
"10814","Corvax Sash","1000","1","0.0095809104892677"
"10816","Glassblower's Belt","50000","2","0.034545030118468"
"10817","Moepapa Stone","30000","5","0.088725675635237"
"10819","Flume Belt","2650000","3","0.63545410256229"
"10820","Bishop's Sash","100000","0","0.11990722178714"
"10821","Olympus Sash","300000","0","0.32862339431909"
"10823","Cimmerian Sash","50000","0","0.04223038033228"
"10822","Harfner's Sash","90000","1","0.032906364870207"
"10824","Casso Sash","200000","0","0.088413573153513"
"10825","Chiner's Belt","30000","2","0.067226935741647"
"10826","Witful Belt","1000000","8","0.67653499447731"
"10830","Artful Belt +1","800000","0","0.025983951024679"
"10829","Artful Belt","10000","0","0.025897740839953"
"10828","Windbuffet Belt","80000","2","0.98061403235981"
"10827","Prosilio Belt","30000","1","0.1026394689814"
"10865","Nefer Khat","50000","0","0.031597325786663"
"10866","Mekira-oto","20000","1","0.032404642289054"
"10864","Ocelo. Headpiece","20000","3","0.050677044731067"
"10867","Oce. Headpiece +1","100000","0","0.03253666162494"
"10868","Nefer Khat +1","1325000","1","0.020013960664135"
"10871","Pandinus Beret","20000","1","0.020200201201486"
"10869","Mekira-oto +1","30000","0","0.02266346389253"
"10872","Ruach Crown","10000","0","0.01864836785211"
"10874","Chersos Helm","100000","1","0.019431915507009"
"10873","Theia's Hairpin","10000","0","0.023117468177026"
"10879","Hreysti Helm","10000","0","0.020129253102666"
"10880","Praeco Beret","20000","0","0.027892390177297"
"10883","Gallian Helm","23000","0","0.01867686200824"
"10882","Smilodon Mask","12500","0","0.022401348312265"
"10881","Brego Helm","20000","2","0.022161355557589"
"10884","Avant Helm","20000","0","0.018186408642616"
"10886","Kacura Cap","37000","0","0.019152370692858"
"10885","Avant Helm +1","250000","0","0.01890978596788"
"10887","Kacura Cap +1","800000","0","0.018476565041296"
"10888","Sweven Corona","50000","1","0.01646328833613"
"10889","Sweven Corona +1","500000","0","0.0051042591604408"
"10915","Muzzling Collar +1","100000","0","0.00034062836281803"
"10914","Muzzling Collar","1","0","0.0036237559600003"
"10916","Pacifying Chain","100000","1","0.0012721558961676"
"10917","Pacifying Chain +1","281477","0","0.00033456200195954"
"10929","Apathy Gorget","50000","4","0.024347924811714"
"10930","Veisa Collar","43000","1","0.061355273221565"
"10932","Oneiros Torque","20000","1","0.041785293292666"
"10931","Rancor Collar","30000","1","0.03444948632347"
"10935","Phrenic Torque","40000","2","0.025992900833365"
"10936","Wiglen Gorget","50000","0","0.098042054776278"
"10934","Justiciar's Torque","30000","3","0.036575182539794"
"10937","Calcitrant Stole","20000","0","0.023468341158884"
"10939","Dualism Collar","50000","0","0.06595767056562"
"10941","Tjukurrpa Medal","20000","0","0.065679424839195"
"10942","Aife's Medal","30000","3","0.039670322357274"
"10943","Moepapa Medal","30000","0","0.093486618494224"
"10945","Waylayer's Scarf","10000","2","0.022462735258154"
"10946","Coatl Gorget","30000","1","0.034560288094562"
"10947","Saevus Pendant","20000","3","0.023283202048232"
"10957","Stoicheion Medal","100000","3","0.24314302888674"
"10958","Nefarious Collar","50000","0","0.1207135748255"
"10964","Eloquence Cape","10000","1","0.025841052998983"
"10965","Eloquence Cape +1","220000","0","0.015383294181702"
"10966","Aisance Mantle","3500","0","0.026279853982561"
"10969","Vigilance Mantle+1","55000","1","0.021087477710975"
"10967","Aisance Mantle +1","170000","0","0.017875259241257"
"10968","Vigilance Mantle","10000","4","0.031065880499496"
"10972","Oneiros Cappa","10000","1","0.031650000230781"
"10973","Oneiros Cape","100000","1","0.015276456314426"
"10974","Mujin Mantle","20000","1","0.021522564181557"
"10976","Kaikias' Cape","20000","2","0.026900584183547"
"10978","Misuuchi Kappa","30000","2","0.045560651821481"
"10977","Romanus Cape","10000","3","0.022593595144636"
"10979","Balladeer's Cape","40000","0","0.022686278807655"
"10981","Chela Cape","20000","1","0.019689890603971"
"10980","Mollusca Mantle","30000","0","0.049538084879655"
"10982","Vimukti Mantle","20000","1","0.036424410553966"
"10983","Aife's Mantle","50000","0","0.080116923231222"
"10984","Tjukurrpa Mantle","700000","1","0.01763931308987"
"10987","Meanagh Cape","10000","0","0.022162210967832"
"10989","Tempered Cape","20000","1","0.027937115983485"
"10990","Engulfer Cape","20000","4","0.026228556356519"
"10988","Blithe Mantle","49000","0","0.097712756974938"
"10985","Moondoe Mantle","40000","5","0.024591104577771"
"10986","Oretania's Cape","20000","3","0.026655756399756"
"10991","Rancorous Mantle","40000","2","0.032748151162191"
"11014","Flame Pearl","80000","0","0.071998141247987"
"11015","Snow Pearl","50000","1","0.026503475280466"
"11018","Thunder Pearl","40000","3","0.039553553909709"
"11017","Soil Pearl","30000","3","0.024594468946463"
"11019","Aqua Pearl","100000","2","0.031360658387985"
"11021","Darkness Pearl","30000","0","0.019099609312628"
"11022","Vulcan's Pearl","400000","0","0.026601904985816"
"11016","Breeze Pearl","69501","3","0.025980498760986"
"11020","Light Pearl","10000","0","0.0018085082400471"
"11024","Auster's Pearl","1400000","0","0.019078614561887"
"11026","Jupiter's Pearl","200000","0","0.028622794182213"
"11027","Neptune's Pearl","1200000","0","0.018974665141303"
"11025","Terra's Pearl","900000","0","0.020717584818392"
"11030","Oneiros Earring","20000","3","0.0448672308534"
"11029","Pluto's Pearl","1200000","0","0.0093592455278199"
"11031","Oneiros Pearl","20000","3","0.029631322557729"
"11033","Bruiser's Earring","20000","1","0.019775793588177"
"11032","Mujin Stud","12500","1","0.057326744048747"
"11034","Evergreen Earring","90000","1","0.11219279917008"
"11036","Enchntr. Earring","50000","1","0.070649071995002"
"11038","Dragonkin Earring","15000","1","0.02749127614943"
"11039","Brachyura Earring","270000","2","0.089210571931868"
"11037","Earthcry Earring","50000","0","0.10048210009078"
"11043","Giant's Earring","20000","0","0.032925882649167"
"11285","Mrgn. Cotehardie","125000","1","0.013499328030982"
"11286","Avalon Breastplate","40000","3","0.056702392061287"
"11287","Antares Harness","50000","0","0.090987696083487"
"11288","Zahak's Mail","10000","0","0.031718534424559"
"11289","Ixion Cloak","100000","0","0.15132125523503"
"11311","Platino Coat","300000","0","0.0022478429488328"
"11310","Argent Coat","40000","1","0.023290909427039"
"11320","Skeleton Robe","30000","2","0.0086881512182775"
"11338","Aega's Doublet","20000","3","0.02806799820817"
"11339","Channeling Robe","5000","2","0.031737241966672"
"11340","Salutary Robe","20000","1","0.017046256651191"
"11341","Vivacity Coat","30000","1","0.020211840581858"
"11344","Styrne Byrnie","20000","1","0.01009993070736"
"11345","Alacer Aketon","50000","1","0.015322448192432"
"11348","Salutary Robe +1","85000","0","0.0069069814626182"
"11346","Vela Justaucorps","20000","0","0.0080749100276451"
"11351","Alacer Aketon +1","500000","0","0.00027565637139997"
"11349","Vivacity Coat +1","75000","0","0.014108652845029"
"11347","Menetrier's Alb","40000","0","0.010702469045428"
"11353","Menetrier's Alb +1","50000","0","0.0032301717729149"
"11365","Karasutengu","20000","4","0.037104859974805"
"11370","Junkenshi Habaki","10000","1","0.0092258906089305"
"11371","Seikenshi Habaki","50000","0","0.011270641710683"
"11373","Seirenshi Habaki","50000","0","0.0055394113166935"
"11374","Junhanshi Habaki","10000","0","0.0081459063660037"
"11372","Junrenshi Habaki","20000","0","0.015731432012774"
"11375","Seihanshi Habaki","350000","0","0.0014212571242981"
"11379","Hermes' Sandals","450000","5","0.52373907997956"
"11380","Hermes' Sandals +1","2500000","2","0.015719014030043"
"11390","Llwyd's Clogs","10000","1","0.024175133260945"
"11391","Emissary Boots","20000","1","0.038396624510076"
"11407","Mettle Leggings","20000","2","0.022580574782468"
"11412","Mtt. Leggings +1","100000","0","0.019799494824139"
"11415","Teal Pigaches","10000","0","0.11143838110162"
"11414","Aurore Gaiters","30000","1","0.35704949177063"
"11418","Poise Shoes","10000","0","0.018921956979748"
"11413","Perle Sollerets","20000","1","0.29236291224863"
"11419","Lithe Boots","30000","1","0.051031896849227"
"11420","Ruffian Leggings","20000","1","0.017387563641703"
"11421","Missile Boots","70000","1","0.019422509622212"
"11426","Versa Sollerets","20000","0","0.0073856456927104"
"11424","Gules Leggings","10000","0","0.0058527242979184"
"11422","Conduit Shoes","20000","0","0.023940972999049"
"11425","Gules Leggings +1","370555","0","0.013960749911288"
"11423","Rager Ledelsens","19500","0","0.024474192926664"
"11428","Lore Sabots","90000","1","0.001488559951597"
"11445","Etamin Gambieras","5000","1","0.019026126571307"
"11444","Frisky Sabots","20000","1","0.019810068310389"
"11446","Areion's Gamashes","10000","2","0.023958269087599"
"11448","Alcd. Leggings +1","180000","0","0.019212341068632"
"11449","Nemus Nails","10000","1","0.0056081869724634"
"11451","Nebula Pigaches","20000","1","0.018440903956891"
"11447","Alcide's Leggings","30000","0","0.020061706185976"
"11453","Calmecac Leggings","70000","1","0.016019820347424"
"11452","Nebula Pgch. +1","300000","0","0.016744225781267"
"11455","Menhit Leggings","10000","0","0.025168363828088"
"11454","Jingang Greaves","20000","0","0.037901790897346"
"11457","Eurus' Ledelsens","20000","0","0.022072933232703"
"11459","Savateur's Gaiters","20000","4","0.027950730290146"
"11456","Ryuga Sune-Ate","20000","2","0.03981734860497"
"11462","Gigantes Boots","30000","1","0.019390305942222"
"11474","Louhi's Mask","10000","0","0.025675400167902"
"11473","Mirror Tiara","30000","2","0.024307156573806"
